"raceId","constructorId","circuitId","year","driverId","resultId","number","grid","position","positionText","positionOrder","time","Air.Temp","Track.Temp","Rainfall","Wind.Speed","track_group","Fastest_Qual","driverRef","team_rank","final_position","constructorRef","circuitRef","Rainfall2","qualifying_mil","Turns","Sharp.Turns","dist_s_turns","dist.mi","dist_turns","turns_s_mile","turns_mile","Type","qualify_time","qualifying_dif"
1020,9,10,2019,830,24406,33,2,1,"1",1,"44:31.3",21.50340136,26.4414966,"Full Race",1.006122449,"Med_Speed","01:12.1","max_verstappen",2,1,"red_bull","hockenheimring","Wet",72113,12,9,0.315777778,2.842,0.236833333,3.166783955,4.222378607,"Race",72249,1.00418357702785
1020,9,10,2019,842,24419,10,4,14,"14",14,"\N",21.50340136,26.4414966,"Full Race",1.006122449,"Med_Speed","01:12.4","gasly",2,7,"red_bull","hockenheimring","Wet",72385,12,9,0.315777778,2.842,0.236833333,3.166783955,4.222378607,"Race",72249,1.00418357702785
1021,1,11,2019,832,24430,55,8,5,"5",5,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:15.9","sainz",7,5,"mclaren","hungaroring","Dry",75852,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",75826,1.01535227204253
1021,131,11,2019,1,24426,44,3,1,"1",1,"35:03.8",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:14.8","hamilton",1,1,"mercedes","hungaroring","Dry",74769,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",74679.5,1
1021,131,11,2019,822,24433,77,2,8,"8",8,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:14.6","bottas",1,8,"mercedes","hungaroring","Dry",74590,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",74679.5,1
1021,211,11,2019,815,24436,11,16,11,"11",11,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:17.1","perez",9,9,"racing_point","hungaroring","Dry",77109,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",77325.5,1.03543141022637
1021,211,11,2019,840,24442,18,18,17,"17",17,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:17.5","stroll",9,10,"racing_point","hungaroring","Dry",77542,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",77325.5,1.03543141022637
1021,51,11,2019,8,24432,7,10,7,"7",7,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:16.0","raikkonen",8,7,"alfa","hungaroring","Dry",76041,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",76422.5,1.02333973848245
1021,6,11,2019,20,24428,5,5,3,"3",3,"+1:01.433",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:15.1","vettel",5,3,"ferrari","hungaroring","Dry",75071,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",75057,1.00505493475452
1021,6,11,2019,844,24429,16,4,4,"4",4,"+1:05.250",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:15.0","leclerc",5,4,"ferrari","hungaroring","Dry",75043,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",75057,1.00505493475452
1021,9,11,2019,842,24431,10,6,6,"6",6,"\N",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:15.5","gasly",3,6,"red_bull","hungaroring","Dry",75450,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",75011,1.00443896919503
1021,9,11,2019,830,24427,33,1,2,"2",2,"17.796",25.66,44.09692308,"Dry",1.193846154,"Med_Speed","01:14.6","max_verstappen",3,2,"red_bull","hungaroring","Dry",74572,14,9,0.302444444,2.722,0.194428571,3.306392359,5.143277002,"Race",75011,1.00443896919503
1022,131,13,2019,1,24447,44,3,2,"2",2,"0.981",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:43.3","hamilton",3,2,"mercedes","spa","Dry",103282,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",103348.5,1.00555079880908
1022,131,13,2019,822,24448,77,4,3,"3",3,"12.585",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:43.4","bottas",3,3,"mercedes","spa","Dry",103415,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",103348.5,1.00555079880908
1022,211,13,2019,840,24455,18,16,10,"10",10,"+1:49.838",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:45.0","stroll",5,7,"racing_point","spa","Dry",105047,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",104876.5,1.02041779369126
1022,211,13,2019,815,24451,11,7,6,"6",6,"+1:24.448",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:44.7","perez",5,5,"racing_point","spa","Dry",104706,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",104876.5,1.02041779369126
1022,5,13,2019,842,24454,10,13,9,"9",9,"+1:49.168",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:46.4","gasly",8,6,"toro_rosso","spa","Dry",106435,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",106476.5,1.03598532759929
1022,51,13,2019,8,24461,7,6,16,"16",16,"\N",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:44.1","raikkonen",7,8,"alfa","spa","Dry",104140,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",104888.5,1.02053455019557
1022,6,13,2019,20,24449,5,2,4,"4",4,"26.422",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:43.0","vettel",1,4,"ferrari","spa","Dry",103037,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",102778,1
1022,6,13,2019,844,24446,16,1,1,"1",1,"23:45.7",17.4,28.11916667,"Dry",2.035833333,"Med_Speed","01:42.5","leclerc",1,1,"ferrari","spa","Dry",102519,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race",102778,1
1023,131,14,2019,1,24468,44,2,3,"3",3,"35.199",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.3","hamilton",1,3,"mercedes","monza","Dry",79346,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",79350,1
1023,131,14,2019,822,24467,77,3,2,"2",2,"0.835",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.4","bottas",1,2,"mercedes","monza","Dry",79354,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",79350,1
1023,211,14,2019,840,24477,18,9,12,"12",12,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","stroll",6,7,"racing_point","monza","Dry",80498,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",80894.5,1.01946439823566
1023,211,14,2019,815,24472,11,18,7,"7",7,"+1:13.802",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:21.3","perez",6,4,"racing_point","monza","Dry",81291,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",80894.5,1.01946439823566
1023,5,14,2019,842,24476,10,17,11,"11",11,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","gasly",8,6,"toro_rosso","monza","Dry",80508,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",80569,1.01536231884058
1023,51,14,2019,8,24480,7,0,15,"15",15,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","raikkonen",5,9,"alfa","monza","Dry",80515,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",80516,1.01469439193447
1023,6,14,2019,20,24478,5,4,13,"13",13,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.5","vettel",1,8,"ferrari","monza","Dry",79457,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",79382,1.00040327662256
1023,6,14,2019,844,24466,16,1,1,"1",1,"15:26.7",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.3","leclerc",1,1,"ferrari","monza","Dry",79307,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race",79382,1.00040327662256
1024,1,15,2019,832,24497,55,7,12,"12",12,"35.974",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:37.8","sainz",6,7,"mclaren","marina_bay","Dry",97818,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",97695,1.01420162571242
1024,131,15,2019,1,24489,44,2,4,"4",4,"4.608",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.4","hamilton",3,4,"mercedes","marina_bay","Dry",96408,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",96775,1.00465082479471
1024,131,15,2019,822,24490,77,5,5,"5",5,"6.119",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:37.1","bottas",3,5,"mercedes","marina_bay","Dry",97142,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",96775,1.00465082479471
1024,211,15,2019,840,24498,18,16,13,"13",13,"36.419",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:40.0","stroll",7,8,"racing_point","marina_bay","Dry",99979,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",99249.5,1.03033936487174
1024,5,15,2019,842,24493,10,11,8,"8",8,"15.547",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:38.7","gasly",8,6,"toro_rosso","marina_bay","Dry",98699,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",99328,1.03115429734135
1024,6,15,2019,20,24486,5,3,1,"1",1,"58:33.7",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.4","vettel",1,1,"ferrari","marina_bay","Dry",96437,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",96327,1
1024,6,15,2019,844,24487,16,1,2,"2",2,"2.641",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.2","leclerc",1,2,"ferrari","marina_bay","Dry",96217,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",96327,1
1024,9,15,2019,830,24488,33,4,3,"3",3,"3.821",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.8","max_verstappen",5,3,"red_bull","marina_bay","Dry",96813,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street",97112,1.00814932469609
1025,1,71,2019,832,24511,55,5,6,"6",6,"45.889",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:33.2","sainz",4,5,"mclaren","sochi","Dry",93222,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",93261.5,1.01547247673956
1025,131,71,2019,1,24506,44,2,1,"1",1,"33:39.0",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:32.0","hamilton",2,1,"mercedes","sochi","Dry",92030,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",92331,1.00534078102798
1025,131,71,2019,822,24507,77,4,2,"2",2,"3.829",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:32.6","bottas",2,2,"mercedes","sochi","Dry",92632,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",92331,1.00534078102798
1025,211,71,2019,815,24512,11,11,7,"7",7,"48.728",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:34.0","perez",6,6,"racing_point","sochi","Dry",93958,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",94095.5,1.0245534377535
1025,211,71,2019,840,24516,18,14,11,"11",11,"+1:00.821",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:34.2","stroll",6,7,"racing_point","sochi","Dry",94233,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",94095.5,1.0245534377535
1025,5,71,2019,842,24519,10,16,14,"14",14,"+1:10.076",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:34.0","gasly",9,9,"toro_rosso","sochi","Dry",93950,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",96747,1.05342414294347
1025,51,71,2019,8,24518,7,15,13,"13",13,"+1:08.910",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:34.8","raikkonen",8,8,"alfa","sochi","Dry",94840,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",94438.5,1.02828817351822
1025,6,71,2019,844,24508,16,1,3,"3",3,"5.212",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:31.6","leclerc",1,3,"ferrari","sochi","Dry",91628,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",91840.5,1
1025,9,71,2019,830,24509,33,9,4,"4",4,"14.21",22.02977099,34.33206107,"Minimal",1.874045802,"Med_Speed","01:32.3","max_verstappen",5,4,"red_bull","sochi","Dry",92310,16,14,0.259571429,3.634,0.227125,3.852504128,4.40286186,"Race",95753.5,1.04260647535673
1026,1,22,2019,832,24530,55,7,5,"5",5,"+1:09.101",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:28.3","sainz",5,4,"mclaren","suzuka","Dry",88304,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",88384,1.01406059076281
1026,131,22,2019,1,24528,44,4,3,"3",3,"13.858",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:27.3","hamilton",3,3,"mercedes","suzuka","Dry",87302,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",87297.5,1.00159479568831
1026,131,22,2019,822,24526,77,3,1,"1",1,"21:46.8",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:27.3","bottas",3,1,"mercedes","suzuka","Dry",87293,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",87297.5,1.00159479568831
1026,211,22,2019,815,24533,11,17,8,"8",8,"\N",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:30.3","perez",8,7,"racing_point","suzuka","Dry",90344,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",89844.5,1.03081741884039
1026,211,22,2019,840,24534,18,12,9,"9",9,"\N",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:29.3","stroll",8,8,"racing_point","suzuka","Dry",89345,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",89844.5,1.03081741884039
1026,5,22,2019,842,24532,10,9,7,"7",7,"\N",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:28.8","gasly",6,6,"toro_rosso","suzuka","Dry",88779,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",89171,1.02309011742974
1026,51,22,2019,8,24537,7,13,12,"12",12,"\N",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:29.4","raikkonen",7,9,"alfa","suzuka","Dry",89358,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",89306,1.02463901971695
1026,6,22,2019,20,24527,5,1,2,"2",2,"13.343",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:27.1","vettel",1,2,"ferrari","suzuka","Dry",87064,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",87158.5,1
1026,6,22,2019,844,24531,16,2,6,"6",6,"\N",21.61935484,32.18387097,"Dry",5.468548387,"High_Speed","01:27.3","leclerc",1,5,"ferrari","suzuka","Dry",87253,17,11,0.328090909,3.609,0.212294118,3.047935716,4.710446107,"Race",87158.5,1
1027,1,32,2019,832,24558,55,7,13,"13",13,"\N",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:16.0","sainz",6,9,"mclaren","rodriguez","Dry",76014,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",76168,1.01493730595493
1027,131,32,2019,1,24546,44,3,1,"1",1,"36:48.9",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:15.3","hamilton",4,1,"mercedes","rodriguez","Dry",75262,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",75300,1.00337122070169
1027,131,32,2019,822,24548,77,6,3,"3",3,"3.553",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:15.3","bottas",4,3,"mercedes","rodriguez","Dry",75338,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",75300,1.00337122070169
1027,211,32,2019,815,24552,11,11,7,"7",7,"+1:13.819",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:16.7","perez",8,6,"racing_point","rodriguez","Dry",76687,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",77376,1.0310338854318
1027,211,32,2019,840,24557,18,16,12,"12",12,"\N",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:18.1","stroll",8,8,"racing_point","rodriguez","Dry",78065,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",77376,1.0310338854318
1027,5,32,2019,842,24554,10,10,9,"9",9,"\N",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:16.6","gasly",7,7,"toro_rosso","rodriguez","Dry",76586,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",76527.5,1.01972763734726
1027,6,32,2019,20,24547,5,2,2,"2",2,"1.766",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:15.2","vettel",1,2,"ferrari","rodriguez","Dry",75170,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",75097,1.00066624915053
1027,6,32,2019,844,24549,16,1,4,"4",4,"6.368",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:15.0","leclerc",1,4,"ferrari","rodriguez","Dry",75024,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",75097,1.00066624915053
1027,9,32,2019,830,24551,33,4,6,"6",6,"+1:08.807",23.2030303,41.63333333,"Dry",1.326515152,"Low_Speed","01:14.8","max_verstappen",3,5,"red_bull","rodriguez","Dry",74758,15,10,0.2674,2.674,0.178266667,3.739715782,5.609573672,"Race",75047,1
1028,1,69,2019,832,24573,55,7,8,"8",8,"\N",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:32.8","sainz",5,5,"mclaren","americas","Dry",92847,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",93011,1.01001205355689
1028,131,69,2019,1,24567,44,5,2,"2",2,"4.148",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:32.3","hamilton",1,2,"mercedes","americas","Dry",92321,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",92175,1.0009338791821
1028,131,69,2019,822,24566,77,1,1,"1",1,"33:55.7",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:32.0","bottas",1,1,"mercedes","americas","Dry",92029,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",92175,1.0009338791821
1028,211,69,2019,815,24575,11,0,10,"10",10,"\N",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:35.8","perez",7,6,"racing_point","americas","Dry",95808,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",94864.5,1.0301393217431
1028,211,69,2019,840,24578,18,14,13,"13",13,"\N",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:33.9","stroll",7,8,"racing_point","americas","Dry",93921,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",94864.5,1.0301393217431
1028,5,69,2019,842,24581,10,10,16,"16",16,"\N",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:33.6","gasly",6,9,"toro_rosso","americas","Dry",93556,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",93772.5,1.01828122794253
1028,51,69,2019,8,24576,7,17,11,"11",11,"\N",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:34.4","raikkonen",7,7,"alfa","americas","Dry",94369,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",94297.5,1.02398223457742
1028,6,69,2019,844,24569,16,4,4,"4",4,"52.239",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:32.1","leclerc",1,4,"ferrari","americas","Dry",92137,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",92089,1
1028,9,69,2019,830,24568,33,3,3,"3",3,"5.002",21.47557252,29.08167939,"Dry",2.553435115,"Med_Speed","01:32.1","max_verstappen",4,3,"red_bull","americas","Dry",92096,18,12,0.2855,3.426,0.190333333,3.50262697,5.253940455,"Race",92322,1.00253016103986
1029,131,18,2019,1,24592,44,3,7,"7",7,"11.139",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.7","hamilton",4,5,"mercedes","interlagos","Dry",67699,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",67786.5,1.00158098094696
1029,211,18,2019,840,24604,18,17,19,"19",19,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:09.5","stroll",8,9,"racing_point","interlagos","Dry",69536,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",69285.5,1.02372948972732
1029,211,18,2019,815,24594,11,15,9,"9",9,"11.529",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:09.0","perez",8,6,"racing_point","interlagos","Dry",69035,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",69285.5,1.02372948972732
1029,5,18,2019,842,24587,10,6,2,"2",2,"6.077",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:08.8","gasly",6,2,"toro_rosso","interlagos","Dry",68770,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",69045,1.02017597647737
1029,51,18,2019,8,24589,7,8,4,"4",4,"9.452",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:08.9","raikkonen",5,4,"alfa","interlagos","Dry",68858,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",68888.5,1.0178636071484
1029,6,18,2019,20,24602,5,2,17,"17",17,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.6","vettel",1,7,"ferrari","interlagos","Dry",67631,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",67679.5,1
1029,6,18,2019,844,24603,16,14,18,"18",18,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.7","leclerc",1,8,"ferrari","interlagos","Dry",67728,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",67679.5,1
1029,9,18,2019,830,24586,33,1,1,"1",1,"33:14.7",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.5","max_verstappen",3,1,"red_bull","interlagos","Dry",67503,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race",67719,1.00058363315332
1030,1,24,2019,832,24615,55,8,10,"10",10,"\N",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:36.3","sainz",6,7,"mclaren","yas_marina","Dry",96308,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",96372,1.01576794974493
1030,131,24,2019,1,24606,44,1,1,"1",1,"34:05.7",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:34.8","hamilton",1,1,"mercedes","yas_marina","Dry",94779,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",94876,1
1030,131,24,2019,822,24609,77,20,4,"4",4,"44.379",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:35.0","bottas",1,4,"mercedes","yas_marina","Dry",94973,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",94876,1
1030,211,24,2019,815,24612,11,10,7,"7",7,"\N",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:37.0","perez",7,6,"racing_point","yas_marina","Dry",96961,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",97032,1.02272439816181
1030,5,24,2019,842,24623,10,11,18,"18",18,"\N",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:37.1","gasly",8,9,"toro_rosso","yas_marina","Dry",97089,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",97115,1.0235992242506
1030,51,24,2019,8,24618,7,17,13,"13",13,"\N",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:38.4","raikkonen",9,8,"alfa","yas_marina","Dry",98383,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",98248.5,1.03554639740293
1030,6,24,2019,20,24610,5,4,5,"5",5,"+1:04.357",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:35.3","vettel",3,5,"ferrari","yas_marina","Dry",95339,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",95279,1.00424764956364
1030,6,24,2019,844,24608,16,3,3,"3",3,"43.435",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:35.2","leclerc",3,3,"ferrari","yas_marina","Dry",95219,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",95279,1.00424764956364
1030,9,24,2019,830,24607,33,2,2,"2",2,"16.772",26.01804511,29.56616541,"Dry",1.264661654,"Med_Speed","01:35.1","max_verstappen",3,2,"red_bull","yas_marina","Dry",95139,13,10,0.3451,3.451,0.265461538,2.897710808,3.767024051,"Race",95410.5,1.00563366921034
1031,1,70,2020,832,24630,55,8,5,"5",5,"8.903",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:04.0","sainz",3,4,"mclaren","red_bull_ring","Dry",63971,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",63798.5,1.01355945666852
1031,1,70,2020,832,24630,55,8,5,"5",5,"8.903",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:04.0","sainz",3,4,"mclaren","red_bull_ring","Dry",63971,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",63798.5,1.01355945666852
1031,131,70,2020,1,24629,44,5,4,"4",4,"5.689",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:03.0","hamilton",1,3,"mercedes","red_bull_ring","Dry",62951,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",62945,1
1031,131,70,2020,1,24629,44,5,4,"4",4,"5.689",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:03.0","hamilton",1,3,"mercedes","red_bull_ring","Dry",62951,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",62945,1
1031,131,70,2020,822,24626,77,1,1,"1",1,"30:55.7",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:02.9","bottas",1,1,"mercedes","red_bull_ring","Dry",62939,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",62945,1
1031,131,70,2020,822,24626,77,1,1,"1",1,"30:55.7",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:02.9","bottas",1,1,"mercedes","red_bull_ring","Dry",62939,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",62945,1
1031,211,70,2020,815,24631,11,6,6,"6",6,"15.092",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:03.9","perez",4,5,"racing_point","red_bull_ring","Dry",63860,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",63907.5,1.01529112717452
1031,211,70,2020,815,24631,11,6,6,"6",6,"15.092",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:03.9","perez",4,5,"racing_point","red_bull_ring","Dry",63860,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",63907.5,1.01529112717452
1031,213,70,2020,842,24632,10,12,7,"7",7,"16.682",28.68416667,52.025,"Dry",1.8875,"Med_Speed","01:04.3","gasly",7,6,"alphatauri","red_bull_ring","Dry",64305,8,7,0.383285714,2.683,0.335375,2.609019754,2.981736862,"Race",64368,1.02260703789022
