"constructorId","raceId","driverId","circuitId","resultId","number","grid","position","positionText","positionOrder","time","year","Air.Temp","Track.Temp","Rainfall","Wind.Speed","track_group","driverRef","team_rank","final_position"
9,1052,830,3,24967,"33",1,2,"2",2,"+0.745",2021,"20.53834586466165","27.627819548872182","Dry","0.8872180451127819","Med_Speed","max_verstappen",3,2
6,1052,832,3,24973,"55",8,8,"8",8,"+67.100",2021,"20.53834586466165","27.627819548872182","Dry","0.8872180451127819","Med_Speed","sainz",3,6
117,1052,840,3,24975,"18",10,10,"10",10,"+86.713",2021,"20.53834586466165","27.627819548872182","Dry","0.8872180451127819","Med_Speed","stroll",9,7
213,1052,842,3,24982,"10",5,17,"17",17,"\N",2021,"20.53834586466165","27.627819548872182","Dry","0.8872180451127819","Med_Speed","gasly",7,10
6,1052,844,3,24971,"16",4,6,"6",6,"+59.090",2021,"20.53834586466165","27.627819548872182","Dry","0.8872180451127819","Med_Speed","leclerc",3,5
131,1053,1,21,24987,"44",1,2,"2",2,"+22.000",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","hamilton",3,2
51,1053,8,21,24998,"7",16,13,"13",13,"+94.773",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","raikkonen",9,8
117,1053,20,21,25000,"5",0,15,"15",15,"\N",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","vettel",6,9
9,1053,815,21,24996,"11",2,11,"11",11,"+67.151",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","perez",1,7
9,1053,830,21,24986,"33",3,1,"1",1,"2:02:34.598",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","max_verstappen",1,1
6,1053,832,21,24990,"55",11,5,"5",5,"+27.036",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","sainz",4,4
117,1053,840,21,24993,"18",10,8,"8",8,"+56.909",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","stroll",6,6
213,1053,842,21,24992,"10",5,7,"7",7,"+52.818",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","gasly",8,5
6,1053,844,21,24989,"16",4,4,"4",4,"+25.579",2021,"10.621118012422361","16.827329192546582","1/4 Race","0.4788819875776397","Med_Speed","leclerc",4,3
131,1054,1,75,25006,"44",2,1,"1",1,"1:34:31.421",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","hamilton",1,1
117,1054,20,75,25018,"5",10,13,"13",13,"\N",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","vettel",8,8
9,1054,815,75,25009,"11",4,4,"4",4,"+39.735",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","perez",3,4
131,1054,822,75,25008,"77",1,3,"3",3,"+33.530",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","bottas",1,3
9,1054,830,75,25007,"33",3,2,"2",2,"+29.148",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","max_verstappen",3,2
6,1054,832,75,25016,"55",5,11,"11",11,"+1:18.955",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","sainz",5,7
117,1054,840,75,25019,"18",17,14,"14",14,"\N",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","stroll",8,9
213,1054,842,75,25015,"10",9,10,"10",10,"+1:16.463",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","gasly",7,6
6,1054,844,75,25011,"16",8,6,"6",6,"+55.781",2021,"19.392537313432832","38.950746268656715","Dry","0.8373134328358208","Med_Speed","leclerc",5,5
131,1055,1,4,25026,"44",1,1,"1",1,"1:33:07.680",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","hamilton",1,1
51,1055,8,4,25037,"7",17,12,"12",12,"\N",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","raikkonen",10,9
117,1055,20,4,25038,"5",13,13,"13",13,"\N",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","vettel",7,10
9,1055,815,4,25030,"11",8,5,"5",5,"+1:03.671",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","perez",3,5
131,1055,822,4,25028,"77",3,3,"3",3,"+26.610",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","bottas",1,3
9,1055,830,4,25027,"33",2,2,"2",2,"+15.841",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","max_verstappen",3,2
6,1055,832,4,25032,"55",6,7,"7",7,"+1:14.670",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","sainz",3,6
117,1055,840,4,25036,"18",11,11,"11",11,"\N",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","stroll",7,8
213,1055,842,4,25035,"10",12,10,"10",10,"\N",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","gasly",9,7
6,1055,844,4,25029,"16",4,4,"4",4,"+54.616",2021,"22.203076923076924","32.9223076923077","Dry","0.4576923076923077","Med_Speed","leclerc",3,4
131,1056,1,6,25052,"44",7,7,"7",7,"+1:08.231",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","hamilton",3,6
51,1056,8,6,25056,"7",14,11,"11",11,"\N",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","raikkonen",9,8
117,1056,20,6,25050,"5",8,5,"5",5,"+52.591",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","vettel",6,4
9,1056,815,6,25049,"11",9,4,"4",4,"+20.490",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","perez",4,3
9,1056,830,6,25046,"33",2,1,"1",1,"1:38:56.820",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","max_verstappen",4,1
6,1056,832,6,25047,"55",4,2,"2",2,"+8.968",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","sainz",1,2
117,1056,840,6,25053,"18",13,8,"8",8,"\N",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","stroll",6,7
213,1056,842,6,25051,"10",6,6,"6",6,"+53.896",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","gasly",8,5
6,1056,844,6,25065,"16",1,NA,"W",20,"\N",2021,"20.760740740740744","37.595555555555556","Dry","0.3162962962962963","Low_Speed","leclerc",1,9
131,1057,1,73,25080,"44",2,15,"15",15,"+17.668",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","hamilton",4,8
51,1057,8,73,25075,"7",14,10,"10",10,"+9.576",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","raikkonen",8,6
117,1057,20,73,25067,"5",11,2,"2",2,"+1.385",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","vettel",7,2
9,1057,815,73,25066,"11",6,1,"1",1,"2:13:36.410",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","perez",3,1
131,1057,822,73,25077,"77",10,12,"12",12,"+11.264",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","bottas",4,7
6,1057,832,73,25073,"55",5,8,"8",8,"+7.709",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","sainz",1,5
213,1057,842,73,25068,"10",4,3,"3",3,"+2.762",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","gasly",4,3
6,1057,844,73,25069,"16",1,4,"4",4,"+3.828",2021,"24.17093023255814","38.31453488372093","Dry","0.2837209302325581","Med_Speed","leclerc",1,4
131,1058,1,70,25107,"44",2,2,"2",2,"+35.743",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","hamilton",1,2
51,1058,8,70,25116,"7",18,11,"11",11,"\N",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","raikkonen",9,8
117,1058,20,70,25117,"5",14,12,"12",12,"\N",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","vettel",7,9
9,1058,815,70,25109,"11",4,4,"4",4,"+47.434",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","perez",3,4
131,1058,822,70,25108,"77",5,3,"3",3,"+46.907",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","bottas",1,3
9,1058,830,70,25106,"33",1,1,"1",1,"1:22:18.925",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","max_verstappen",3,1
6,1058,832,70,25111,"55",12,6,"6",6,"\N",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","sainz",5,5
117,1058,840,70,25113,"18",9,8,"8",8,"\N",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","stroll",7,7
6,1058,844,70,25112,"16",7,7,"7",7,"\N",2021,"26.692372881355933","52.35254237288136","Dry","0.36779661016949144","Med_Speed","leclerc",5,6
131,1059,1,34,25087,"44",2,2,"2",2,"+2.904",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","hamilton",1,2
51,1059,8,34,25102,"7",17,17,"17",17,"\N",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","raikkonen",8,10
117,1059,20,34,25094,"5",12,9,"9",9,"+1:19.666",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","vettel",9,6
9,1059,815,34,25088,"11",4,3,"3",3,"+8.811",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","perez",1,3
131,1059,822,34,25089,"77",3,4,"4",4,"+14.618",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","bottas",1,4
9,1059,830,34,25086,"33",1,1,"1",1,"1:27:25.770",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","max_verstappen",1,1
6,1059,832,34,25096,"55",5,11,"11",11,"+1:39.337",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","sainz",5,8
117,1059,840,34,25095,"18",19,10,"10",10,"+1:31.946",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","stroll",9,7
213,1059,842,34,25092,"10",6,7,"7",7,"+1:16.596",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","gasly",7,5
6,1059,844,34,25101,"16",7,16,"16",16,"\N",2021,"25.314399999999996","35.22879999999999","Dry","1.1656","Med_Speed","leclerc",5,9
131,1060,1,70,25129,"44",4,4,"4",4,"+46.452",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","hamilton",3,3
51,1060,8,70,25140,"7",16,15,"15",15,"\N",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","raikkonen",10,9
117,1060,20,70,25142,"5",11,17,"17",17,"\N",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","vettel",6,10
9,1060,815,70,25131,"11",3,6,"6",6,"+57.915",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","perez",1,5
131,1060,822,70,25127,"77",5,2,"2",2,"+17.973",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","bottas",3,2
9,1060,830,70,25126,"33",1,1,"1",1,"1:23:54.543",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","max_verstappen",1,1
6,1060,832,70,25130,"55",10,5,"5",5,"+57.144",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","sainz",8,4
117,1060,840,70,25138,"18",9,13,"13",13,"\N",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","stroll",6,8
213,1060,842,70,25134,"10",6,9,"9",9,"+1:01.844",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","gasly",5,7
6,1060,844,70,25133,"16",12,8,"8",8,"+1:01.195",2021,"20.96602564102564","33.18397435897436","Minimal","0.34807692307692306","Med_Speed","leclerc",8,6
131,1061,1,9,25146,"44",2,1,"1",1,"1:58:23.284",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","hamilton",1,1
51,1061,8,9,25160,"7",13,15,"15",15,"\N",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","raikkonen",8,7
9,1061,815,9,25161,"11",0,16,"16",16,"\N",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","perez",3,8
131,1061,822,9,25148,"77",3,3,"3",3,"+11.125",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","bottas",1,3
6,1061,832,9,25151,"55",10,6,"6",6,"+43.454",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","sainz",4,4
117,1061,840,9,25153,"18",14,8,"8",8,"+1:14.289",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","stroll",6,5
213,1061,842,9,25156,"10",11,11,"11",11,"+1:25.327",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","gasly",7,6
6,1061,844,9,25147,"16",4,2,"2",2,"+3.871",2021,"29.400000000000002","50.93152173913043","Dry","0.3179347826086957","High_Speed","leclerc",4,2
131,1062,1,11,25167,"44",1,2,"2",2,"+2.736",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","hamilton",1,1
51,1062,8,11,25175,"7",13,10,"10",10,"\N",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","raikkonen",6,5
117,1062,20,11,25185,"5",10,NA,"D",20,"\N",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","vettel",4,6
9,1062,830,11,25174,"33",3,9,"9",9,"+1:20.244",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","max_verstappen",2,4
6,1062,832,11,25168,"55",15,3,"3",3,"+15.018",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","sainz",4,2
213,1062,842,11,25170,"10",5,5,"5",5,"+1:03.614",2021,"27.226701570680625","37.822513089005234","1/4 Race","0.5675392670157068","Med_Speed","gasly",3,3
131,1063,1,13,25188,"44",3,3,"3",3,"+2.601",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","hamilton",3,2
51,1063,8,13,25203,"7",0,18,"18",18,"+36.054",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","raikkonen",10,8
117,1063,20,13,25190,"5",5,5,"5",5,"+7.479",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","vettel",5,3
9,1063,815,13,25204,"11",0,19,"19",19,"+38.205",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","perez",1,9
131,1063,822,13,25197,"77",13,12,"12",12,"+22.414",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","bottas",3,7
9,1063,830,13,25186,"33",1,1,"1",1,"3:27.071",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","max_verstappen",1,1
6,1063,832,13,25195,"55",11,10,"10",10,"+16.166",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","sainz",8,6
117,1063,840,13,25205,"18",19,20,"20",20,"+44.108",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","stroll",5,10
213,1063,842,13,25191,"10",6,6,"6",6,"+10.177",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","gasly",7,4
6,1063,844,13,25193,"16",9,8,"8",8,"+12.608",2021,"13.012413793103448","15.258620689655173","3/4 Race","0.5113793103448276","Med_Speed","leclerc",8,5
131,1064,1,39,25207,"44",2,2,"2",2,"+20.932",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","hamilton",1,2
117,1064,20,39,25218,"5",15,13,"13",13,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","vettel",8,9
9,1064,815,39,25213,"11",0,8,"8",8,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","perez",5,7
131,1064,822,39,25208,"77",3,3,"3",3,"+56.460",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","bottas",1,3
9,1064,830,39,25206,"33",1,1,"1",1,"1:30:05.395",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","max_verstappen",5,1
6,1064,832,39,25212,"55",6,7,"7",7,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","sainz",3,6
117,1064,840,39,25217,"18",12,12,"12",12,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","stroll",8,8
213,1064,842,39,25209,"10",4,4,"4",4,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","gasly",7,4
6,1064,844,39,25210,"16",5,5,"5",5,"\N",2021,"21.504430379746836","36.10569620253165","Dry","0.4424050632911392","Med_Speed","leclerc",3,5
117,1065,20,14,25237,"5",11,12,"12",12,"+24.621",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","vettel",5,6
9,1065,815,14,25230,"11",8,5,"5",5,"+8.723",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","perez",2,3
131,1065,822,14,25228,"77",19,3,"3",3,"+4.921",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","bottas",1,1
6,1065,832,14,25231,"55",6,6,"6",6,"+10.535",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","sainz",3,4
117,1065,840,14,25232,"18",9,7,"7",7,"+15.804",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","stroll",5,5
6,1065,844,14,25229,"16",5,4,"4",4,"+7.309",2021,"28.885234899328864","43.52751677852349","Dry","0.3429530201342281","High_Speed","leclerc",3,2
131,1066,1,71,25246,"44",4,1,"1",1,"1:30:41.001",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","hamilton",1,1
51,1066,8,71,25253,"7",13,8,"8",8,"+1:28.955",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","raikkonen",10,5
117,1066,20,71,25257,"5",10,12,"12",12,"\N",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","vettel",5,8
9,1066,815,71,25254,"11",8,9,"9",9,"+1:30.076",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","perez",8,6
131,1066,822,71,25250,"77",16,5,"5",5,"+1:07.533",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","bottas",1,4
9,1066,830,71,25247,"33",20,2,"2",2,"+53.271",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","max_verstappen",8,2
6,1066,832,71,25248,"55",2,3,"3",3,"+1:02.475",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","sainz",3,3
117,1066,840,71,25256,"18",7,11,"11",11,"+1:46.198",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","stroll",5,7
213,1066,842,71,25258,"10",11,13,"13",13,"\N",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","gasly",7,9
6,1066,844,71,25260,"16",19,15,"15",15,"\N",2021,"19.13860759493671","21.75696202531645","Minimal","0.2905063291139241","Med_Speed","leclerc",3,10
131,1067,1,5,25270,"44",11,5,"5",5,"+41.812",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","hamilton",1,5
51,1067,8,5,25277,"7",17,12,"12",12,"\N",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","raikkonen",10,9
117,1067,20,5,25283,"5",10,18,"18",18,"\N",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","vettel",8,10
9,1067,815,5,25268,"11",6,3,"3",3,"+33.471",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","perez",3,3
131,1067,822,5,25266,"77",1,1,"1",1,"1:31:04.103",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","bottas",1,1
9,1067,830,5,25267,"33",2,2,"2",2,"+14.584",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","max_verstappen",3,2
6,1067,832,5,25273,"55",19,8,"8",8,"+51.526",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","sainz",6,7
117,1067,840,5,25274,"18",8,9,"9",9,"+1:22.018",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","stroll",8,8
213,1067,842,5,25271,"10",4,6,"6",6,"+44.292",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","gasly",5,6
6,1067,844,5,25269,"16",3,4,"4",4,"+37.814",2021,"15.82547770700637","18.18089171974522","Dry","0.486624203821656","Low_Speed","leclerc",6,4
131,1069,1,69,25287,"44",2,2,"2",2,"+1.333",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","hamilton",3,2
51,1069,8,69,25298,"7",15,13,"13",13,"\N",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","raikkonen",9,9
117,1069,20,69,25295,"5",18,10,"10",10,"\N",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","vettel",7,7
9,1069,815,69,25288,"11",3,3,"3",3,"+42.223",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","perez",1,3
131,1069,822,69,25291,"77",9,6,"6",6,"+1:20.128",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","bottas",3,5
9,1069,830,69,25286,"33",1,1,"1",1,"1:34:36.552",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","max_verstappen",1,1
6,1069,832,69,25292,"55",5,7,"7",7,"+1:23.545",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","sainz",5,6
117,1069,840,69,25297,"18",13,12,"12",12,"\N",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","stroll",7,8
6,1069,844,69,25289,"16",4,4,"4",4,"+52.246",2021,"28.148447204968942","37.47080745341616","Dry","0.8540372670807453","Med_Speed","leclerc",5,4
131,1070,1,32,25307,"44",2,2,"2",2,"+16.555",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","hamilton",1,2
51,1070,8,32,25313,"7",10,8,"8",8,"\N",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","raikkonen",8,8
117,1070,20,32,25312,"5",9,7,"7",7,"\N",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","vettel",9,7
9,1070,815,32,25308,"11",4,3,"3",3,"+17.752",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","perez",3,3
131,1070,822,32,25320,"77",1,15,"15",15,"\N",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","bottas",1,10
9,1070,830,32,25306,"33",3,1,"1",1,"1:38:39.086",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","max_verstappen",3,1
6,1070,832,32,25311,"55",6,6,"6",6,"\N",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","sainz",5,6
117,1070,840,32,25319,"18",20,14,"14",14,"\N",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","stroll",9,9
213,1070,842,32,25309,"10",5,4,"4",4,"+1:03.845",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","gasly",5,4
6,1070,844,32,25310,"16",8,5,"5",5,"+1:21.037",2021,"21.206707317073167","47.579268292682926","Dry","0.3664634146341464","Low_Speed","leclerc",5,5
131,1071,1,18,25326,"44",10,1,"1",1,"1:32:22.851",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","hamilton",1,1
51,1071,8,18,25337,"7",0,12,"12",12,"\N",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","raikkonen",9,9
117,1071,20,18,25336,"5",9,11,"11",11,"\N",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","vettel",8,8
9,1071,815,18,25329,"11",4,4,"4",4,"+39.940",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","perez",3,4
131,1071,822,18,25328,"77",1,3,"3",3,"+13.576",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","bottas",1,3
9,1071,830,18,25327,"33",2,2,"2",2,"+10.496",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","max_verstappen",3,2
6,1071,832,18,25331,"55",3,6,"6",6,"+51.820",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","sainz",5,6
213,1071,842,18,25332,"10",7,7,"7",7,"\N",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","gasly",7,7
6,1071,844,18,25330,"16",6,5,"5",5,"+49.517",2021,"23.1373417721519","51.56139240506329","Dry","0.3917721518987342","Med_Speed","leclerc",5,5
131,1072,1,77,25366,"44",1,1,"1",1,"2:06:15.118",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","hamilton",1,1
51,1072,8,77,25380,"7",12,15,"15",15,"\N",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","raikkonen",7,8
131,1072,822,77,25368,"77",2,3,"3",3,"+27.531",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","bottas",1,3
9,1072,830,77,25367,"33",3,2,"2",2,"+11.825",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","max_verstappen",3,2
6,1072,832,77,25373,"55",15,8,"8",8,"+46.606",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","sainz",5,6
117,1072,840,77,25376,"18",18,11,"11",11,"+1:17.212",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","stroll",8,7
213,1072,842,77,25371,"10",6,6,"6",6,"+41.613",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","gasly",4,4
6,1072,844,77,25372,"16",4,7,"7",7,"+44.475",2021,"28.816062176165804","31.68497409326425","Dry","0.27150259067357513","High_Speed","leclerc",5,5
131,1073,1,24,25387,"44",2,2,"2",2,"+2.256",2021,"24.519108280254777","28.465605095541402","Dry","0.4146496815286624","Med_Speed","hamilton",3,2
117,1073,20,24,25396,"5",15,11,"11",11,"+1:07.527",2021,"24.519108280254777","28.465605095541402","Dry","0.4146496815286624","Med_Speed","vettel",8,7
