"","raceId","circuitId","X","qualifyId","driverId","constructorId","number","position_indiv","position_team","Fastest_Qual","year","round","Rainfall","Air.Temp","Track.Temp","Wind.Speed","Single","Throttle","Brake","Fastest_Qual_Secs"
"55",1002,14,275,7812,4,1,14,13,16.5,"01:21.9",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",59.2351451896249,0.463108401364059,81.9
"56",1002,14,268,7805,154,210,8,6,8.5,"01:20.9",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",68.8824015707347,0.510333781130516,80.9
"57",1002,14,276,7813,807,4,27,14,10.5,"01:21.8",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",65.4835176190968,0.533378113051566,81.8
"58",1002,14,263,7800,8,6,7,1,1.5,"01:19.1",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",65.6818228789914,0.448796114498295,79.1
"59",1002,14,265,7802,1,131,44,3,3.5,"01:19.3",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",54.2741035444869,0.346956701457063,79.3
"60",1002,14,266,7803,822,131,77,4,3.5,"01:19.7",2018,14,"Minimal",20.14936709,29.6443038,1.294936709,"No",74.093107367986,0.565051152216596,79.7
"61",1003,15,283,7820,1,131,44,1,2.5,"01:36.0",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",66.865172518466,0.579378731154508,96
"62",1003,15,284,7821,830,9,33,2,4,"01:36.3",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",54.7364160679955,0.476424162703633,96.3
"63",1003,15,285,7822,20,6,5,3,4,"01:36.6",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",51.4475361732268,0.435596478801983,96.6
"64",1003,15,286,7823,822,131,77,4,2.5,"01:36.7",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",58.5524132348477,0.498229282606496,96.7
"65",1003,15,287,7824,8,6,7,5,4,"01:36.8",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",61.5594961044217,0.50885358696752,96.8
"66",1003,15,288,7825,817,9,3,6,4,"01:37.0",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",60.9018010725488,0.519477891328544,97
"67",1003,15,295,7832,844,15,16,13,13.5,"01:38.7",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",57.0426489932207,0.462916118587474,98.7
"68",1003,15,296,7833,828,15,9,14,13.5,"01:39.4",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",55.9257310533239,0.4622584235556,99.4
"69",1003,15,293,7830,4,1,14,11,14.5,"01:38.6",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",49.3188303146818,0.428665385004553,98.6
"70",1003,15,294,7831,832,4,55,12,11,"01:38.7",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",41.6731255691592,0.369776383689163,98.7
"71",1003,15,299,7836,843,5,28,17,16,"01:39.8",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",67.0107254882121,0.602094505716888,99.8
"72",1003,15,300,7837,838,1,2,18,14.5,"01:39.9",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",64.2976828898108,0.587574623090155,99.9
"73",1003,15,297,7834,842,5,10,15,16,"01:39.6",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",53.1391783871294,0.441212182535667,99.6
"74",1003,15,298,7835,825,210,20,16,12,"01:39.6",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",86.731862794698,0.814125265607609,99.6
"75",1003,15,290,7827,154,210,8,8,12,"01:38.3",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",64.0685014671658,0.601942729940302,98.3
"76",1003,15,291,7828,839,10,31,9,8,"01:38.4",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",42.5229181422645,0.358544976221795,98.4
"77",1003,15,292,7829,807,4,27,10,11,"01:38.5",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",25.5822624709096,0.175402205807953,98.5
"78",1003,15,289,7826,815,10,11,7,8,"01:38.0",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",45.871192957604,0.373064858848528,98
"79",1003,15,302,7839,840,3,18,20,19.5,"01:41.3",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",69.2077810381463,0.632500252959628,101.3
"80",1003,15,301,7838,845,3,35,19,19.5,"01:41.3",2018,15,"Dry",29.53670886,33.27594937,1.315189873,"No",65.6709501163614,0.597338864717191,101.3
"81",1004,71,321,7858,838,1,2,19,18,"01:36.0",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",66.9814890154597,0.597742066720911,96
"82",1004,71,310,7847,815,10,11,8,7,"01:33.6",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",53.4725895036615,0.406224572823434,93.6
"83",1004,71,311,7848,154,210,8,9,7,"01:33.5",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",48.8926973148902,0.392341334418226,93.5
"84",1004,71,322,7859,840,3,28,20,19,"01:36.4",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",70.9762510170871,0.624593165174939,96.4
"85",1004,71,314,7851,817,9,3,12,11.5,"01:33.2",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",82.8313161106591,0.766883645240032,93.2
"86",1004,71,315,7852,842,5,10,13,14.5,"01:34.4",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",70.7384052074858,0.605929617575264,94.4
"87",1004,71,312,7849,828,15,9,10,8.5,"01:34.0",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",56.6374084621644,0.390154597233523,94
"88",1004,71,309,7846,844,15,16,7,8.5,"01:33.4",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",54.2878356387307,0.369100895036615,93.4
"89",1004,71,319,7856,4,1,14,17,18,"01:35.5",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",68.849318551668,0.619406021155411,95.5
"90",1004,71,320,7857,845,3,35,18,19,"01:35.6",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",70.4756407648495,0.634357200976404,95.6
"91",1004,71,307,7844,825,210,20,5,7,"01:33.2",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",68.2422701383238,0.545311228641172,93.2
"92",1004,71,313,7850,830,9,33,11,11.5,"01:33.0",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",86.5538547599675,0.79973555736371,93
"93",1004,71,318,7855,843,5,28,16,14.5,"01:35.0",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",70.9762510170871,0.624593165174939,95
"94",1004,71,303,7840,822,131,77,1,1.5,"01:31.4",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",70.1055736371033,0.557160292921074,91.4
"95",1004,71,304,7841,1,131,44,2,1.5,"01:31.5",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",69.2355065093572,0.519121236777868,91.5
"96",1004,71,308,7845,839,10,31,6,7,"01:33.4",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",50.4276342554923,0.373626932465419,93.4
"97",1004,71,306,7843,8,6,7,4,3.5,"01:32.2",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",61.8226708706265,0.438974776240846,92.2
"98",1004,71,317,7854,807,4,27,15,14.5,"01:34.7",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",64.700925549227,0.571704637917006,94.7
"99",1004,71,305,7842,20,6,5,3,3.5,"01:31.9",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",68.3718978844589,0.524460943856794,91.9
"100",1004,71,316,7853,832,4,55,14,14.5,"01:34.6",2018,16,"Dry",23.53717949,36.64487179,1.683333333,"No",47.1080655004068,0.414462978030919,94.6
"101",1005,22,325,7862,830,9,33,3,9,"01:28.8",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",69.6143376572327,0.604264937106918,88.8
"102",1005,22,324,7861,822,131,77,2,1.5,"01:28.0",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",79.4627063679245,0.700029481132076,88
"103",1005,22,329,7866,842,5,10,7,6.5,"01:29.8",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",54.4978380503145,0.414652122641509,89.8
"104",1005,22,326,7863,8,6,7,4,6.5,"01:28.6",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",72.8048349056604,0.599597091194969,88.6
"105",1005,22,323,7860,1,131,44,1,1.5,"01:27.8",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",81.8010514937107,0.715261399371069,87.8
"106",1005,22,328,7865,843,5,28,6,6.5,"01:29.8",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",53.7185534591195,0.404235455974843,89.8
"107",1005,22,336,7873,840,3,18,14,15.5,"01:30.3",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",67.9150452044025,0.571098663522013,90.3
"108",1005,22,337,7874,817,9,3,15,9,"01:29.8",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",76.173840408805,0.703567216981132,89.8
"109",1005,22,327,7864,154,210,8,5,8.5,"01:29.7",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",67.6998329402516,0.567659198113208,89.7
"110",1005,22,335,7872,832,4,55,13,14.5,"01:30.2",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",48.3858588836478,0.380060927672956,90.2
"111",1005,22,340,7877,4,1,14,18,18.5,"01:30.6",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",69.4008942610063,0.630552279874214,90.6
"112",1005,22,341,7878,838,1,2,19,18.5,"01:31.0",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",84.7781544811321,0.747101022012579,91
"113",1005,22,338,7875,807,4,27,16,14.5,"01:30.4",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",67.7387971698113,0.613354952830189,90.4
"114",1005,22,339,7876,845,3,35,17,15.5,"01:30.4",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",70.5206367924528,0.626572327044025,90.4
"115",1005,22,331,7868,20,6,5,9,6.5,"01:28.3",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",77.2934355345912,0.665389150943396,88.3
"116",1005,22,332,7869,815,10,11,10,9,"01:29.6",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",46.8190349842767,0.372150157232704,89.6
"117",1005,22,333,7870,844,15,16,11,15.5,"01:29.7",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",65.2860652515723,0.52471501572327,89.7
"118",1005,22,334,7871,825,210,20,12,8.5,"01:30.2",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",61.1463246855346,0.508352987421384,90.2
"119",1005,22,330,7867,839,10,31,8,9,"01:29.5",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",54.4449685534591,0.471845518867924,89.5
"120",1005,22,342,7879,828,15,9,20,15.5,"01:31.2",2018,17,"1/4 Race",26.61463415,28.00609756,4.140243902,"No",78.8819280660377,0.732458726415094,91.2
"121",1006,69,349,7886,807,4,27,7,9,"01:34.2",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",36.5574048389582,0.231109056351775,94.2
"122",1006,69,350,7887,154,210,8,8,10,"01:34.3",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",66.1334566188935,0.565315662403041,94.3
"123",1006,69,362,7899,838,1,2,20,18,"01:35.7",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",66.5423023578363,0.599681512302871,95.7
"124",1006,69,348,7885,839,10,31,6,8,"01:34.1",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",46.4944264653003,0.342477012379925,94.1
"125",1006,69,353,7890,832,4,55,11,9,"01:34.6",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",42.94708994709,0.340833204910875,94.6
"126",1006,69,354,7891,825,210,20,12,10,"01:34.7",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",74.4003698566805,0.647814249755997,94.7
"127",1006,69,351,7888,844,15,16,9,14,"01:34.3",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",52.9460625674218,0.371038167154672,94.3
"128",1006,69,352,7889,815,10,11,10,8,"01:34.5",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",47.8301741408537,0.343504392048081,94.5
"129",1006,69,359,7896,845,3,35,17,17.5,"01:35.4",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",68.8998818513382,0.63528021780449,95.4
"130",1006,69,360,7897,840,3,18,18,17.5,"01:35.5",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",68.9428263214671,0.603277341141419,95.5
"131",1006,69,361,7898,828,15,9,19,14,"01:35.5",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",69.5129192993271,0.608054656598346,95.5
"132",1006,69,347,7884,817,9,3,5,10,"01:33.5",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",53.6467868700878,0.393794626804336,93.5
"133",1006,69,358,7895,4,1,14,16,18,"01:35.3",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",64.5866851595007,0.582729747778291,95.3
"134",1006,69,357,7894,830,9,33,15,10,"01:34.8",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",91.1941747572816,0.8495402475985,94.8
"135",1006,69,344,7881,20,6,5,2,2.5,"01:32.3",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",68.1748600195202,0.548415266861869,92.3
"136",1006,69,355,7892,842,5,10,13,13.5,"01:34.9",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",57.1900138696255,0.453228540607181,94.9
"137",1006,69,346,7883,822,131,77,4,2.5,"01:32.6",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",65.320953408332,0.520676015821647,92.6
"138",1006,69,356,7893,843,5,28,14,13.5,"01:35.2",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",60.6714439821236,0.484666358452766,95.2
"139",1006,69,343,7880,1,131,44,1,2.5,"01:32.2",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",64.8875019263369,0.479426722145169,92.2
"140",1006,69,345,7882,8,6,7,3,2.5,"01:32.3",2018,18,"Dry",19.39620253,21.57468354,1.717721519,"No",68.4440848615606,0.553038475368572,92.3
"141",1007,32,363,7900,817,9,3,1,1.5,"01:14.8",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",39.3851179673321,0.290432978999222,74.8
"142",1007,32,364,7901,830,9,33,2,1.5,"01:14.8",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",61.1003889032927,0.534923515685766,74.8
"143",1007,32,365,7902,1,131,44,3,4,"01:14.9",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",69.5357531760436,0.572413793103448,74.9
"144",1007,32,366,7903,20,6,5,4,5,"01:15.0",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",65.7805548353643,0.57407311381903,75
"145",1007,32,367,7904,822,131,77,5,4,"01:15.2",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",63.388540316308,0.520767435830957,75.2
"146",1007,32,368,7905,8,6,7,6,5,"01:15.3",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",60.9395903551983,0.505418719211823,75.3
"147",1007,32,369,7906,807,4,27,7,7.5,"01:15.8",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",32.9271454498315,0.26015037593985,75.8
"148",1007,32,377,7914,154,210,8,16,17,"01:16.9",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",84.5403681617838,0.795073891625616,76.9
"149",1007,32,378,7915,838,1,2,17,14.5,"01:17.0",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",94.4859735545761,0.883588281047446,77
"150",1007,32,375,7912,843,5,28,14,14.5,"01:16.7",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",81.2998703655691,0.724812030075188,76.7
"151",1007,32,376,7913,842,5,10,15,14.5,"01:16.8",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",62.8303863106041,0.554472387866217,76.8
"152",1007,32,381,7918,845,3,35,20,19.5,"01:17.9",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",90.9567539538501,0.858854031630801,77.9
"153",1007,32,382,7919,4,1,14,12,14.5,"01:16.9",2018,19,"Minimal",19.1474359,27.66538462,0.991025641,"No",54.5130930775214,0.478558465128338,76.9
